0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
0.3069041,0.31228083,0.0,0.0,0.014974766,0.66192836,0.9001108,0.0,0.0,0.0,0.21417306,0.0,0.0,0.0,0.0,0.0,0.0,0.46579653,0.0,0.9443414,0.31245032,0.0,0.34220335,0.8309136,0.53632563,0.0,0.0,0.3036127,0.0,0.0,0.0,0.50624037,0.0,0.5385452,0.33632416,0.0,0.48866457,0.0,0.3881787,0.0035656784,0.4513307,0.24045658,0.22243081,0.5680138,0.48010004,0.0,0.0,0.6540445,0.80918825,0.18702479,0.0,0.0,0.66039073,0.016507396,0.0,0.048400022,0.0,0.0,0.2960685,0.0,0.4599092,0.0,0.0,0.21703829,0.68203914,0.32563686,0.5582286,0.0,0.0,0.0,0.3774358,0.0,0.4340273,0.57838774,0.5588562,0.50660217,0.0,0.34399888,0.0,0.0,0.28498667,1.0896211,0.36144388,0.5043446,0.23308912,0.0,0.0,0.0,1.1479834,1.1036904,0.0,0.50982124,0.15861543,0.0,0.0,0.34047228,0.36681527,0.0,0.0,0.6179056,0.0,0.0,0.0,0.0,0.0,0.14579917,0.19390218,0.35116875,0.16523948,0.8010597,0.15109417,0.0,0.20103465,0.0,0.4389227,0.0,0.64493173,0.0,0.13019042,0.0,0.0,0.56629145,0.0,0.41365847,0.0,0.0,0.0,0.5953446
0.4246649,0.40591395,0.0,0.0,0.014123901,0.7508886,1.0424387,0.0,0.0,0.0,0.27531287,0.0,0.0,0.0,0.0,0.0,0.0,0.41515094,0.0,1.0363739,0.24214086,0.08242393,0.47585613,0.94216484,0.49256054,0.0,0.0,0.15737364,0.0,0.0,0.0,0.55237746,0.0,0.6510797,0.32129225,0.0,0.6992719,0.0,0.45327425,0.034849327,0.44637853,0.28104636,0.18790412,0.5867414,0.50466496,0.0,0.0,0.75574994,0.7917508,0.21956545,0.0,0.0,0.6362765,0.023887696,0.0,0.0,0.0,0.0,0.35968623,0.0,0.5053234,0.0,0.0,0.20847112,0.8409634,0.36809778,0.59063405,0.0,0.0,0.0,0.26866743,0.0,0.5107941,0.59044284,0.48671642,0.47105846,0.0,0.22938263,0.0,0.0,0.51601774,1.1495647,0.29046065,0.682461,0.13134286,0.0,0.004302769,0.0,1.1388184,0.86974144,0.0,0.56245846,0.094720885,0.0,0.0,0.28836825,0.4236992,0.0,0.0,0.61594445,0.0,0.0,0.0,0.0,0.0,0.22794971,0.17233045,0.7349042,0.14675745,0.9341425,0.20383686,0.026853293,0.22222506,0.0,0.42957366,0.0,0.6393615,0.0,0.14377438,0.0,0.0,0.59844315,0.0,0.5833637,0.0,0.0,0.0,0.5945479
0.35881352,0.4176006,0.0,0.0,0.0,0.7276069,1.0242314,0.0,0.0,0.0,0.47899336,0.0,0.0,0.0,0.0,0.0,0.0,0.37610495,0.0,1.1224209,0.3316785,0.0,0.509733,0.8319885,0.44816548,0.0,0.0,0.38662496,0.0,0.0,0.0,0.48354322,0.0,0.6803033,0.39285585,0.0,0.5029289,0.0,0.34007886,0.0,0.6254649,0.289869,0.2959658,0.6696021,0.55227137,0.0,0.0,0.66988254,0.7351141,0.15985014,0.0,0.0,0.56165457,0.0097437855,0.0,0.030809479,0.0,0.0,0.3256061,0.0,0.5256939,0.0,0.0,0.21476568,0.7729902,0.39152735,0.6744491,0.0,0.0,0.0,0.2723815,0.0,0.5691368,0.7280629,0.5485558,0.40463322,0.0,0.15802018,0.0,0.0,0.36111727,1.1633977,0.3458607,0.61049956,0.1137876,0.0,0.0,0.0,1.2217416,1.0014642,0.0,0.5397111,0.0,0.0,0.0,0.31977764,0.47286353,0.0,0.0,0.6356037,0.0,0.0,0.0,0.0,0.0,0.37122235,0.31457514,0.56644255,0.15327778,0.9138863,0.2879761,0.0,0.26550543,0.0,0.28864235,0.0,0.7475878,0.0,0.0754263,0.0,0.0,0.5615061,0.0,0.6022536,0.0,0.0,0.0,0.6377197
0.42106372,0.24675864,0.0,0.0,0.07667206,0.61937124,0.741695,0.0,0.0,0.0,0.0960076,0.0,0.0,0.0,0.0,0.002968916,0.0,0.30867252,0.0,0.9271674,0.22147492,0.21089211,0.32020593,0.73987955,0.48664242,0.0,0.0,0.076764435,0.0,0.0,0.034619004,0.45043752,0.0,0.3643627,0.18486205,0.0,0.43947312,0.0,0.37638736,0.12550573,0.3470691,0.21686374,0.1233887,0.4255457,0.4459661,0.0,0.0,0.55339825,0.57611984,0.13621242,0.0,0.0,0.5205913,0.0541839,0.0,0.06115428,0.0,0.0,0.21849085,0.0,0.24647446,0.0,0.0,0.12043607,0.46380353,0.24657543,0.41730857,0.0,0.0,0.0,0.33363336,0.0,0.22402583,0.45078626,0.45619118,0.36064252,0.0,0.12636726,0.0,0.0,0.19057855,0.99938804,0.2028507,0.40843755,0.08150847,0.0,0.0,0.049544495,0.8920239,0.7878265,0.0,0.42068133,0.056811694,0.0,0.0,0.3188234,0.347362,0.0,0.0,0.31151217,0.0,0.0,0.06702884,0.0265861,0.0,0.23602127,0.13251182,0.4459082,0.1870512,0.7044024,0.18649033,0.0,0.13824068,0.0,0.23385072,0.0,0.4230574,0.0,0.16955788,0.0,0.0,0.4844818,0.0,0.45886138,0.0,0.0,0.0,0.46716267
0.48576796,0.37825975,0.0,0.0,0.013012744,0.6087628,0.74118197,0.0,0.0,0.0,0.15311027,0.0,0.0,0.0,0.0,0.0,0.0,0.38787216,0.0,0.9297066,0.2890145,0.25248602,0.36741912,0.8130989,0.48114556,0.0,0.0,0.039836664,0.0,0.0,0.0,0.44409624,0.0,0.5691498,0.20924449,0.0,0.54386795,0.0,0.35824323,0.14297405,0.32684457,0.22899726,0.07416101,0.41325954,0.37678283,0.0,0.0,0.648664,0.7131411,0.06842485,0.0,0.0,0.5824814,0.06391689,0.0,0.0,0.0,0.0,0.19694354,0.0,0.2952294,0.0,0.0,0.13926232,0.5860157,0.27970126,0.40095332,0.0,0.0,0.0,0.311762,0.0,0.3054917,0.49169412,0.48549798,0.34403118,0.0,0.21999213,0.0,0.0,0.310301,1.114626,0.24221125,0.43798798,0.07168997,0.0,0.0,0.011172969,0.9540724,0.7431368,0.0,0.5213773,0.13106738,0.0,0.0,0.33125085,0.2854784,0.0,0.0,0.352027,0.0,0.0,0.0,0.0,0.0,0.18137856,0.12799641,0.5353246,0.075515375,0.76660454,0.13254948,0.0,0.25587827,0.0,0.2702659,0.0,0.46455175,0.0,0.12204731,0.0,0.0,0.53110653,0.0,0.46400866,0.0,0.0,0.0,0.5519981
0.29581752,0.40356848,0.0,0.0,0.0,0.80055195,1.0461202,0.0,0.0,0.0,0.3962538,0.0,0.0,0.0,0.0,0.0,0.0,0.29780644,0.0,1.002511,0.34151855,0.08687036,0.59164035,0.7778922,0.50550157,0.0,0.0,0.4104836,0.0,0.0,0.0,0.55685616,0.0,0.6064638,0.27227458,0.0,0.6557408,0.0,0.38516355,0.0,0.5407773,0.2980584,0.31794783,0.59213734,0.73754275,0.0,0.06638181,0.619584,0.70317024,0.19990988,0.0,0.0,0.75298274,0.020065418,0.0,0.0,0.0,0.0,0.4356989,0.0,0.452223,0.0,0.0,0.31821427,0.69220215,0.36259583,0.5871224,0.0,0.0,0.0,0.42755604,0.0,0.64954764,0.5580545,0.54922533,0.40749398,0.0,0.17751327,0.0,0.0,0.48137748,1.208966,0.29159462,0.48618045,0.01817765,0.0,0.0,0.0,1.1221523,0.8305461,0.0,0.5429931,0.0,0.0,0.0,0.3071295,0.44759274,0.0,0.0,0.6505824,0.0,0.0,0.021068934,0.0,0.0,0.16099083,0.35609412,0.44125858,0.0,0.9309149,0.2599682,0.0,0.26322246,0.0,0.25427854,0.0,0.6673875,0.0,0.11613857,0.0,0.0,0.5958539,0.0,0.69662607,0.0,0.0,0.0035626658,0.55852586
0.3268994,0.64125186,0.0,0.0,0.0,0.81054026,1.3935806,0.0,0.0,0.0,0.47582385,0.0,0.0,0.0,0.0,0.0,0.0,0.3828325,0.0,1.0287348,0.34495574,0.03574358,0.43691206,0.9363117,0.6340356,0.0,0.0,0.50191694,0.0,0.0,0.0,0.693018,0.0,0.815249,0.5658761,0.0,0.41102484,0.0,0.5221796,0.0,0.6874635,0.26425996,0.46082893,0.7283135,0.586083,0.0,0.051027223,0.85836893,1.0074112,0.31472108,0.0,0.0,0.78406906,0.050707947,0.0,0.0,0.0,0.0,0.29605356,0.0,0.6852408,0.0,0.0,0.2879468,0.9911152,0.373894,0.7355554,0.0,0.0,0.0,0.1529038,0.0,0.6053425,0.82882637,0.57088906,0.4362596,0.0,0.29470134,0.0,0.0,0.7729509,1.174013,0.43203762,0.6236549,0.23310104,0.0,0.19523539,0.0,1.309224,0.98208255,0.0,0.7145443,0.0,0.0,0.0,0.51171654,0.45970404,0.0,0.0,0.78618205,0.0,0.0,0.0,0.0,0.0,0.30641934,0.31304732,0.69745445,0.1663754,1.0734415,0.17897585,0.07004782,0.3141262,0.0,0.40889326,0.0,0.7944735,0.0,0.16080156,0.0,0.0,0.7457342,0.0,0.6906784,0.0,0.0,0.0,0.6746267
0.39979035,0.26421353,0.0,0.0,0.05306175,0.6305698,0.6719896,0.0,0.0,0.0,0.103770584,0.0,0.0,0.0,0.0,0.0,0.0,0.31448618,0.0,0.93277234,0.26706776,0.100620925,0.3338054,0.66896206,0.38948888,0.0,0.0,0.12650433,0.0,0.0,0.051520452,0.43207666,0.0,0.41250184,0.1867767,0.0,0.46755886,0.0,0.30477256,0.088074416,0.35674456,0.16361368,0.08554259,0.33228353,0.4315641,0.0,0.0,0.574253,0.6202128,0.12165274,0.0,0.0,0.5180343,0.08801758,0.0,0.015266505,0.0,0.0,0.22860503,0.0,0.13027371,0.0,0.0,0.15787746,0.48613426,0.2704449,0.49020118,0.0,0.0,0.0,0.39652544,0.0,0.18452922,0.43599877,0.51389176,0.3954406,0.0,0.19772187,0.0,0.0,0.21042357,1.0651517,0.19433947,0.5012762,0.08197658,0.0,0.0,0.0072071957,0.8727016,0.82006115,0.0,0.32012135,0.096157625,0.0,0.0,0.21071395,0.25132775,0.0,0.0,0.3765143,0.0,0.0,0.0,0.0,0.0,0.10285251,0.06808154,0.35055867,0.105398715,0.7197751,0.056712817,0.0,0.2650525,0.0,0.2591675,0.0,0.3286109,0.0,0.07617233,0.0,0.0,0.46032423,0.0,0.36486834,0.0,0.0,0.0,0.41446233
0.39234218,0.27549022,0.0,0.0,0.043035425,0.73853856,0.836771,0.0,0.0,0.0,0.12692493,0.0,0.0,0.0,0.0,0.0,0.0,0.26867965,0.0,0.99529487,0.24411313,0.118721835,0.41397253,0.69206154,0.43695715,0.0,0.0,0.0874615,0.01367484,0.0,0.0,0.5635603,0.0,0.5584654,0.2509823,0.0,0.55207247,0.0,0.40599427,0.055107173,0.32294887,0.21029165,0.12026322,0.35089302,0.507153,0.0,0.0,0.6678037,0.6317102,0.104620054,0.0,0.0,0.5717012,0.03324066,0.0,0.0,0.0,0.0,0.26396444,0.0,0.36117876,0.0,0.0,0.23711789,0.60804325,0.35792062,0.48842186,0.0,0.0,0.0,0.37674797,0.0,0.36476922,0.31330004,0.45566902,0.44531065,0.0,0.2277465,0.0,0.0148508195,0.28629068,1.0108628,0.23699659,0.52547014,0.067588165,0.0,0.0,0.0,0.9771952,0.69592315,0.0,0.46617323,0.0045425077,0.0,0.0,0.21735948,0.39576063,0.0,0.0,0.39349025,0.0,0.0,0.07748214,0.048121,0.0,0.12567826,0.12177638,0.50018144,0.064004295,0.7353567,0.09229114,0.0,0.28879714,0.0,0.237118,0.0,0.46415004,0.0,0.071609944,0.0,0.0,0.5027034,0.0,0.5027513,0.0,0.0,0.0,0.4065303
0.3168243,0.32392326,0.0,0.0,0.027147412,0.74842674,0.9147648,0.0,0.0,0.0,0.25024968,0.0,0.0,0.0,0.0,0.0,0.0,0.3060555,0.0,0.9589588,0.26293194,0.18290964,0.48140475,0.73975384,0.4719417,0.0,0.0,0.25400507,0.0,0.0,0.010962393,0.44323847,0.0,0.45532367,0.18171659,0.0,0.58066887,0.0,0.34306654,0.0,0.4707787,0.2202076,0.20372958,0.55107534,0.6292835,0.0,0.06997909,0.69548,0.6859338,0.18274157,0.0,0.0,0.65115947,0.057829376,0.0,0.0,0.0,0.0,0.32146654,0.0,0.45386964,0.0,0.0,0.18314725,0.64730906,0.262259,0.6091777,0.0,0.0,0.0,0.27812195,0.0,0.38808098,0.45202598,0.55631393,0.3944457,0.0,0.2709262,0.0,0.0,0.37888142,1.1456703,0.30632642,0.57552135,0.004387902,0.0,0.0,0.0,0.91189706,0.7867317,0.0,0.39544678,0.024823686,0.0,0.0,0.38385466,0.30464432,0.0,0.0,0.49873424,0.0,0.0,0.03288444,0.0,0.0,0.07927135,0.25383464,0.37288818,0.0,0.7698527,0.18235251,0.0,0.22135673,0.0,0.21672367,0.0,0.5192292,0.0,0.11806651,0.0,0.0,0.4587258,0.0,0.5969565,0.0,0.0,0.0,0.49270168
